taxa,ids,rx,ry,A,psid
Krill,path4528,50.808067,18.588318,741.7586975,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ophiuroid - Ophionotus victoriae,path936,64.755035,57.306801,2914.537111,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ophiuroid - Ophionotus victoriae,path1850,29.57383,29.646854,688.614349,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ophiuroid - Ophionotus victoriae,path1954,50.188457,48.949238,1929.477243,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ophiuroid - Ophionotus victoriae,path3899,59.941788,56.843731,2676.098843,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path2059,5.9512768,5.6957006,26.62239873,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path2185,13.143925,13.289968,137.1951911,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path2187,10.807227,9.7849226,83.05419051,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path2440,4.3082862,7.0831151,23.96727871,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path2486,8.3975077,14.458318,95.35820438,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path2892,14.385296,13.801122,155.9276304,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path3771,13.734701,14.767385,159.2988675,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path3795,9.9654036,9.1392555,71.53121346,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path4410,12.082406,11.875869,112.6960527,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path4412,12.702017,13.631433,135.9890952,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path4414,6.2798753,5.6957006,28.09234889,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path4416,7.521246,6.4259191,37.95901449,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Ascidian - Pyura bouvetensis,path4418,6.7180061,5.1115265,26.96999661,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Echinoderm,path3015,13.509034,11.902554,126.2857467,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Gorgonian - Thouarella,path2591,26.579937,10.953271,228.6586639,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Gorgonian - Thouarella,ellipse2691,26.579937,10.953271,228.6586639,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Gorgonian - Thouarella,path3631,10.378476,14.354312,117.0053846,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Gorgonian - Thouarella,path54934,9.8579435,10.442119,80.84717408,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Gorgonian - Thouarella,path4306,47.29694,18.794853,698.1710852,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Notocrangon,path4148,17.634766,12.851838,178.0019767,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Notocrangon,path4422,2.9208722,7.3021808,16.75155079,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Holothuroidea - Laetmogone violacea,path2716,24.096319,46.593933,881.7997192,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Clump,path2292,27.748285,8.3244858,181.4192823,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Clump,path3167,13.166725,8.4680109,87.56873071,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Clump,path4420,37.314144,22.052586,646.2832332,TIMER_2019_03_06 at 05_01_37 IMG_0055.svg
Benthic Fish,path7609,65.265648,19.207928,984.5891709,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Asteroidea,path9901,139.5497,146.55978,16063.25645,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Ophiuroid traces,path11342,75.796631,74.920372,4460.049811,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Ophiuroid traces,path11550,75.650589,73.898064,4390.715078,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Ophiuroid traces,path11552,56.372833,52.283615,2314.863302,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Krill,path9356,11.359528,26.023643,232.1765001,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Krill,path9460,22.719055,9.1908894,163.9976724,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Krill,path9794,39.723862,15.334579,478.4242702,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Notocrangon,path9690,16.648972,37.971336,496.5159247,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Notocrangon,path886,11.15299,35.111263,307.5584376,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Notocrangon,path1230,7.022253,19.001392,104.7977048,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Hydroid - solitary,path1335,15.334579,10.661184,128.4006368,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Buried ophiuroid,path11555,48.92461,47.75626,1835.048562,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Buried ophiuroid,path12348,81.375526,85.919334,5491.292685,TIMER_2019_03_06 at 05_08_44 IMG_0081.svg
Bryozoan clumps,path979,25.557631,20.738192,416.2759953,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Notocrangon,path985,13.7281,53.30592,574.7457369,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Notocrangon,path1413,37.241119,13.874143,405.8062857,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Notocrangon,path1517,9.3467913,27.602243,202.6267608,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Notocrangon,path1519,21.614454,10.223053,173.5460619,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Notocrangon,path1623,35.050468,12.413708,341.7316693,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Notocrangon,path1850,47.329578,19.756905,734.4148084,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Buried actiniarian,path982,18.401495,15.845732,229.0104477,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Buried actiniarian,path2405,17.762169,16.109875,224.738796,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Buried actiniarian,path10745,43.372738,33.768776,1150.328923,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Buried actiniarian,path10747,16.522949,18.381779,238.5420703,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Buried actiniarian,path872,13.424896,13.011822,137.1952025,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Hydroid - solitary,path875,8.8810844,12.805285,89.31926229,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
dropstones,path878,171.89577,78.747643,10631.45328,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Ascidian - Pyura bouvetensis,path1728,38.263428,27.164112,816.3366022,TIMER_2019_03_06 at 05_13_18 IMG_0104.svg
Ascidian - Cnemidocarpa verrucosa,path2961,69.337105,50.232445,2735.520058,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Ascidian - Cnemidocarpa verrucosa,path4849,19.277756,25.557631,386.9607855,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Ophiuroid traces,path4876,23.220934,24.535326,447.4673977,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Ophiuroid traces,path4878,25.995762,20.738192,423.4121582,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
dropstones,path891,42.133518,45.43811,1503.6192,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Ascidian - Pyura bouvetensis,path2785,18.985668,17.817322,265.6795899,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Ascidian - Pyura bouvetensis,path3165,10.326842,6.8157163,55.28011256,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Ascidian - Pyura bouvetensis,path3870,10.120306,9.8105011,77.97847118,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Primnoisis,path3895,61.367004,112.58814,5426.470507,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Primnoisis,ellipse3999,24.319754,59.195732,1130.679334,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Primnoisis,path995,26.436718,37.176636,771.9114963,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
bryozoan,path3289,12.413708,8.9086609,86.85680204,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Notocrangon,path3511,6.0928369,13.734701,65.72470468,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Notocrangon,path3314,35.111942,54.781414,1510.699097,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Notocrangon,path7538,19.32037,10.336211,156.8435584,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Krill,path1080,19.861931,37.971336,592.3347721,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Krill,path4904,29.121696,11.772601,269.2644199,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Thouarella,path3616,40.791031,17.555632,562.4333081,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Thouarella,path3764,18.485048,41.513905,602.7039686,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Thouarella,path3766,16.213142,38.20932,486.5487672,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Thouarella,ellipse3995,36.333366,13.537136,386.2978643,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Gorgonian - Thouarella,ellipse3997,14.87242,16.394831,191.5042723,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Buried actiniarian,path3509,16.832754,13.734701,181.5784344,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Buried actiniarian,path4880,13.582056,14.385296,153.4525822,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Buried actiniarian,path4023,17.02611,17.464241,233.5366425,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Asteroidea,path4187,81.375526,80.962448,5174.487251,TIMER_2019_03_06 at 05_17_46 IMG_0128.svg
Mysids,path5188,14.560848,31.806677,363.7431708,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Mysids,path955,14.45758,4.9568844,56.28520812,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Mysids,path1373,11.359528,4.9568844,44.22409543,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Mysids,path1609,14.560848,6.8157163,77.94496288,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Ascidian - Pyura bouvetensis,path1479,30.154379,37.692974,892.6900113,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Ascidian - Pyura bouvetensis,path1713,30.464186,26.436718,632.5385492,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Ascidian - Pyura bouvetensis,path919,26.436718,23.132128,480.3004644,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Benthic Fish,path1716,22.141083,63.404697,1102.580158,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Gorgonian - Echinisis,path1195,15.490264,14.354312,174.6349172,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path848,16.721994,17.233145,226.3301894,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path1503,17.658901,15.800069,219.1353979,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path1505,19.10466,13.631433,204.5364471,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path1060,33.975311,20.240612,540.1034631,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path1030,31.3936,22.719055,560.1718294,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path884,20.653685,26.849792,435.5403102,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Bryozoan clumps,path886,27.675938,23.545202,511.7933648,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Notocrangon,path882,28.752497,12.157752,274.5482807,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Ophiuroid - Ophionotus victoriae,path851,58.979019,86.035347,3985.33048,TIMER_2019_03_06 at 05_18_25 IMG_0133.svg
Notocrangon,path1150,33.590027,15.480623,408.4027603,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Notocrangon,path1152,10.077009,20.154018,159.5082572,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Krill,path1282,25.411589,17.087103,341.028081,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Krill,path1403,16.522949,9.7072315,125.9716537,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Krill,path1509,13.528164,27.159594,288.5705548,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Ophiuroid traces,path1387,28.398815,35.007996,780.8315458,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Ophiuroid traces,path1392,7.9593768,6.4989405,40.62669625,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Ophiuroid traces,path1394,8.5435514,7.813333,52.42816434,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Ophiuroid traces,path1396,7.156137,6.5719624,36.93716826,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Ophiuroid traces,path1401,83.853966,71.255219,4692.779718,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Ophiuroid traces,path1507,72.700974,65.678719,3750.203064,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Gorgonian clump,path1399,8.9086609,8.5435514,59.77791266,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Gorgonian clump,path1613,35.834145,15.696801,441.7718923,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Gorgonian clump,path1739,33.872044,25.610569,681.3190209,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Buried actiniarian,path1390,13.947165,13.436012,147.1791204,TIMER_2019_03_06 at 05_19_15 IMG_0138.svg
Gorgonian - Primnoisis,path978,25.119501,25.84972,509.9842132,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Gorgonian - Primnoisis,path980,58.408699,88.067581,4040.01969,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Gorgonian - Primnoisis,path2044,25.227505,15.641054,309.9061521,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ophiuroid traces,path2047,68.321609,69.927078,3752.263666,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ophiuroid traces,path2049,73.851555,72.602859,4211.174603,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ophiuroid traces,path2051,48.941364,48.18454,1852.139388,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ophiuroid traces,path2053,44.652683,42.129932,1477.502412,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ophiuroid - Ophionotus victoriae,path1085,89.611221,100.41845,7067.499555,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Krill,path1226,14.312274,14.896448,167.4484949,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Krill,path1566,12.288943,6.0928369,58.80631471,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Krill,path1279,12.288943,5.2666898,50.83257979,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Gorgonian clump,path1251,60.721832,40.06815,1910.882742,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Gorgonian clump,path1401,28.19228,39.655075,878.0492111,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Gorgonian clump,path1722,19.861931,15.77271,246.0467702,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Gorgonian clump,path1878,35.634644,16.356884,457.7863927,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Buried actiniarian,path1542,12.908554,11.669333,118.3078359,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Buried actiniarian,path1982,8.3244858,7.7403116,50.6064348,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ascidian - Pyura bouvetensis,path1254,10.739917,8.6745481,73.17077685,TIMER_2019_03_06 at 05_24_29 IMG_0167.svg
Ascidian - Pyura bouvetensis,path846,27.262865,32.219749,689.8958416,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ophiuroid - Ophionotus victoriae,path963,52.460358,52.873436,2178.505524,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ophiuroid - Ophionotus victoriae,path965,51.221138,54.112656,2176.897373,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ophiuroid - Ophionotus victoriae,path8380,13.582056,20.446106,218.105193,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ophiuroid - Ophionotus victoriae,path8564,13.424896,11.979137,126.3066868,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ophiuroid - Ophionotus victoriae,path8566,11.979137,12.598748,118.5339624,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ophiuroid - Ophionotus victoriae,path8568,12.805285,12.392211,124.6315309,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Krill,path970,30.084984,13.143925,310.5737447,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Mysids,path1165,25.995762,27.164112,554.6103193,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Gorgonian - Echinisis,path973,17.525234,18.693583,257.3038339,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Gorgonian - Echinisis,path975,17.525234,9.0547037,124.6315368,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Gorgonian - Echinisis,path8570,12.082406,21.583101,204.8128258,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Notocrangon,path874,19.621,4.3372736,66.83867593,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Notocrangon,path968,31.837503,17.525234,438.2205158,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Buried actiniarian,path877,14.870653,13.011822,151.9700599,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Clump,path8597,28.295549,28.811892,640.294519,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Ascidian - Distaplia cylindrica,path8600,37.486439,12.392211,364.8487542,TIMER_2019_03_06 at 05_28_23 IMG_0188.svg
Notocrangon,path2042,10.658053,36.507774,305.5998314,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Notocrangon,path2328,4.8487511,7.8789721,30.0047032,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Buried actiniarian,path881,6.6091795,6.0928369,31.6269259,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Gorgonian - Echinisis,path2194,24.535326,19.861931,382.7394099,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Gorgonian - Echinisis,path2307,27.4562,11.683489,251.9433299,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Gorgonian - Echinisis,path8133,13.011822,18.691586,191.017936,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Krill,path2310,25.411589,21.906542,437.2154824,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Hydroid clump,path2197,29.417912,52.200714,1206.085703,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ascidian - Pyura bouvetensis,path2302,23.951153,14.312274,269.2309281,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ascidian - Pyura bouvetensis,path2312,33.882118,24.535326,652.9084131,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ascidian - Pyura bouvetensis,ellipse8215,13.492943,8.9655905,95.01134494,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ascidian - Pyura bouvetensis,path8280,59.293709,58.417446,2720.451982,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ophiuroid traces,path2315,78.571465,87.041992,5371.351256,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ophiuroid traces,path2320,78.863548,71.269287,4414.368733,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ophiuroid traces,path2322,82.076508,71.561371,4613.041956,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
bryozoan,path2325,6.9189849,8.9843531,48.82239457,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Mysids,path2432,17.039289,9.6039639,128.5262597,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Mysids,path7949,22.563738,16.648972,295.0450634,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Ascidian - Compound,path2305,16.648972,27.164112,355.1998852,TIMER_2019_03_06 at 05_28_47 IMG_0190.svg
Holothuroid - Bathyplotes bongraini,path3817,178.23224,42.079994,5890.495328,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Ascidian - Compound,path3922,21.066759,11.772601,194.787029,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Buried actiniarian,path3712,22.512516,15.903338,281.1915108,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Buried actiniarian,path897,9.8105011,7.9516692,61.26880033,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Hydroid clump,path5004,42.644737,51.991524,1741.357215,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Buried ophiuroid,path3709,106.15994,96.246178,8024.796688,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Buried ophiuroid,path4761,32.323017,40.687763,1032.91738,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Notocrangon,path3588,31.8922,10.853324,271.8548769,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Notocrangon,path3593,32.437794,12.356368,314.7980452,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Notocrangon,path3598,10.475896,5.2242246,42.98361123,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Notocrangon,path3704,10.679741,24.895592,208.8204656,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Notocrangon,path4555,34.904728,14.45758,396.3416778,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Krill,path3596,13.011822,20.860224,213.1802477,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Krill,path3600,14.251042,27.675938,309.7696395,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Krill,path3706,28.915157,67.744087,1538.4622,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Mysids,path3591,18.175243,8.2614746,117.930918,TIMER_2019_03_06 at 05_29_51 IMG_0196.svg
Krill,path2797,18.212347,42.189392,603.4746957,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Krill,path2901,15.490264,13.011822,158.3021504,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Krill,path3890,7.8863549,19.569845,121.2142237,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Krill,path4003,29.741306,12.805285,299.1156701,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
dropstones,path879,113.38873,118.75869,10576.0908,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Buried actiniarian,path3893,16.941059,12.851838,170.9998301,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian clump,path2904,40.481224,19.827538,630.3943437,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian clump,path3888,27.310154,27.4562,588.9175005,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian clump,path3999,32.275635,10.077009,255.4443629,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian clump,path4001,23.366978,26.433893,485.1248917,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Echinisis,path3009,49.516808,13.120845,510.2750424,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Echinisis,path3011,21.030279,14.896448,246.0467544,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Echinisis,path3013,15.77271,18.985668,235.1917491,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Echinisis,path3015,20.738192,9.9309654,161.7529616,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Echinisis,path3119,40.519283,22.117786,703.8713445,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3224,60.754143,36.218815,1728.223943,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3226,25.411589,18.109407,361.4314444,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3228,47.902306,25.411589,956.0445379,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3332,26.579937,22.490715,469.5124262,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3334,28.916636,27.164112,616.9261253,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3336,27.164112,47.902306,1021.97863,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3440,19.861931,34.46629,537.6577225,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Gorgonian - Primnoisis,path3544,47.31813,24.243238,900.9653306,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Notocrangon,path2692,6.0928369,15.232093,72.89017898,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Notocrangon,path3682,16.502928,7.8863549,102.2179586,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Notocrangon,path3895,19.277756,8.6165724,130.4610597,TIMER_2019_03_06 at 05_35_15 IMG_0225.svg
Ophiuroid - Ophionotus victoriae,path5281,92.528511,91.289291,6634.150032,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Ophiuroid - Ophionotus victoriae,path5283,102.44228,104.50764,8408.473459,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Notocrangon,path5388,29.823826,12.061657,282.5271655,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Notocrangon,path5597,30.51458,7.5889888,181.8784272,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Notocrangon,path6136,20.738192,10.953271,178.4040073,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Notocrangon,path7954,19.350779,6.791028,103.2104937,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Krill,path5493,10.739917,26.849791,226.4809697,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Krill,path5701,36.80299,13.436012,388.367937,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Krill,path5915,48.194393,15.77271,597.0252711,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Krill,path6022,12.267663,36.510902,351.7825404,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Hydroid - solitary,path6020,28.916636,26.872025,610.2925162,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Hydroid - solitary,path6027,19.569845,19.277756,296.3014292,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Hydroid - solitary,path6240,15.918754,12.851838,160.6808777,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Ascidian - Pyura bouvetensis,path5806,25.995762,24.243238,494.9747656,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Ascidian - Distaplia cylindrica,path5809,21.322369,10.807227,180.9837614,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
Ascidian - Distaplia cylindrica,path5811,10.807227,45.273521,384.2805704,TIMER_2019_03_06 at 05_40_47 IMG_0253.svg
